;Output;Input_1;Input_2;Input_3;Input_4;Input_5;Input_6
17/04/2020 10:00;117.8635986;8160.088515;3.490889053;8.4747084;105.775192;14.37400032;46.50735958
17/04/2020 09:00;120.3520617;8104.242766;3.522300237;7.123631447;103.178673;12.62905321;41.05222668
17/04/2020 08:00;112.3768546;7728.669597;3.492349439;10.98896496;107.9806412;9.675564039;50.28840471
17/04/2020 07:00;118.0364224;8253.299319;3.54572079;11.46266118;106.7928897;13.0533117;47.64296471
17/04/2020 06:00;111.7582796;8117.864811;3.377176757;7.810277604;103.7405668;12.46573088;54.95834032
17/04/2020 05:00;122.5710265;8334.147483;3.006607339;9.706885014;104.7501092;11.78518466;47.78843317
17/04/2020 04:00;119.6964533;8049.312312;3.030337929;9.920870491;111.5180504;12.1499221;52.07469364
17/04/2020 03:00;121.9386312;8336.313085;3.242321441;8.161000313;93.48756634;10.93475775;47.51615917
17/04/2020 02:00;117.3918918;7918.216802;3.168540639;9.950942549;99.05705801;13.65885935;47.05673513
17/04/2020 01:00;118.9098255;7890.449548;3.09627758;8.096835121;98.46784523;14.12927043;54.75666276
17/04/2020 00:00;110.2256424;8008.181903;3.013483302;10.51296753;88.54477402;10.63774928;52.88254176
16/04/2020 23:00;108.5658925;8049.76059;2.983358524;10.83163735;95.24851696;12.92663472;41.20460836
16/04/2020 22:00;106.0337859;7859.96337;2.971196949;6.176722298;108.1633711;14.76820651;56.27974514
16/04/2020 21:00;116.5598205;8008.32764;3.05660732;7.52650889;105.5012511;12.4507821;44.9695606
16/04/2020 20:00;114.4127334;7851.418322;3.265892571;8.298112589;87.87515983;9.026205739;53.42088789
16/04/2020 19:00;119.1796425;8369.718136;3.309443679;9.659753048;99.48505977;14.34735488;52.29720952
16/04/2020 18:00;114.6906822;7897.714501;3.757044897;12.05563933;99.70658728;10.5354842;55.62753923
16/04/2020 17:00;110.5128202;7916.620944;3.781856194;7.935507491;102.6706048;12.57106264;44.31713064
16/04/2020 16:00;110.418025;7836.32772;4.080069573;10.66526551;96.10649357;13.22550467;56.30665195
16/04/2020 15:00;111.4148027;8134.56945;4.096273213;11.89504097;101.7517266;13.67993511;48.77075163
16/04/2020 14:00;103.9015774;7810.600356;4.003037463;9.139448978;100.7923197;13.39141037;47.58411913
16/04/2020 13:00;113.2530632;8076.964116;4.108643528;12.03839976;96.54583499;17.85990153;45.97131784
16/04/2020 12:00;117.3031181;8083.10392;4.073058138;13.10266391;107.785851;15.08549065;41.17056651
16/04/2020 11:00;115.1059638;8126.595645;4.28238842;11.49907798;94.74681938;15.60262936;45.09484121
16/04/2020 10:00;102.424799;7909.117998;4.728094291;12.58906043;103.0378689;13.6982802;53.14589106
16/04/2020 09:00;102.6245586;7769.875092;4.585243694;11.7252916;102.6748624;10.3716785;55.23108721
16/04/2020 08:00;111.0418885;8067.951268;4.552798693;10.95940805;94.07685954;17.37672071;53.56651829
16/04/2020 07:00;110.4312993;8173.279959;4.219624896;11.90461539;103.0066124;8.964045222;53.99446495
16/04/2020 06:00;110.6490759;7805.84921;4.304304616;12.06231057;100.9965075;11.34918209;53.67016768
16/04/2020 05:00;112.6499854;7907.54767;4.230261395;9.509600722;102.3058753;14.62780445;55.92764006
16/04/2020 04:00;112.7915692;7974.867313;4.151230203;8.481900345;102.8564153;10.34608162;53.03273735
16/04/2020 03:00;114.9614443;8021.586956;3.999790008;9.949479168;107.1854396;12.94187021;53.80220347
16/04/2020 02:00;111.7890056;8215.22789;3.782193738;11.82288448;104.5572314;14.29186504;42.28150684
16/04/2020 01:00;107.558959;7626.51843;3.654353888;9.259240438;98.36892516;13.90127051;49.2051926
16/04/2020 00:00;117.3145075;8060.508198;3.55029175;10.56417855;96.71664906;13.90694885;52.60176182
15/04/2020 23:00;111.8169921;8030.572719;3.306692214;7.300392314;103.1650912;13.17300801;58.6303704
15/04/2020 22:00;110.5214976;7720.773856;3.159184801;9.626152281;92.32774076;8.824462369;43.4973361
15/04/2020 21:00;107.9333473;7665.337164;3.471567642;11.45529127;101.9791356;14.38738359;53.17109833
15/04/2020 20:00;106.5127305;7792.992283;3.204754618;11.19664116;101.8634959;12.1454298;51.80674493
15/04/2020 19:00;109.911451;7757.561117;3.284413969;9.709891254;100.690425;14.34682927;61.01172528
15/04/2020 18:00;120.5126328;8232.548647;3.19144575;9.255401269;98.97759417;10.21465619;50.94450985
15/04/2020 17:00;115.032712;8149.070692;3.385019118;8.55593591;97.73997935;13.71085421;55.71550454
15/04/2020 16:00;109.9602093;7893.235931;3.369230041;10.89575673;100.1802989;13.45931924;45.23707063
15/04/2020 15:00;117.4184189;8261.176096;3.449654519;7.838409444;101.1617528;14.27763727;56.87582964
15/04/2020 14:00;114.1025629;8082.310922;3.269099547;9.246487321;95.15276093;14.00753519;48.47733177
15/04/2020 13:00;111.0892457;7868.885376;3.360581325;10.59321637;96.5581784;12.72707624;52.88780425
15/04/2020 12:00;119.6407308;8343.861685;3.436917938;7.938158469;93.4190314;13.49231447;45.89080785
15/04/2020 11:00;121.4762183;8190.68291;3.191029511;9.117529818;97.45472574;10.94369078;39.35378648
15/04/2020 10:00;111.4352798;8032.338703;3.323863503;6.693649588;105.1473301;7.565337037;54.70310579
15/04/2020 09:00;113.9094801;7921.601492;3.229628611;7.345340258;98.54285969;11.50550969;45.72275106
15/04/2020 08:00;114.6225083;7846.974524;2.833772537;8.64983594;100.6778446;14.3176717;53.67999183
15/04/2020 07:00;113.1441715;8027.927772;2.791316767;8.554990806;90.79806648;13.16139098;56.55507141
15/04/2020 06:00;108.7250961;7832.92144;2.838411618;7.939993136;103.2834953;12.63606428;51.05652735
15/04/2020 05:00;106.8236221;8080.960091;2.736253868;7.961459729;111.334167;12.79244307;52.79431926
15/04/2020 04:00;116.1781135;8104.884863;2.69224629;10.16601664;111.9300414;11.75260732;51.00041635
15/04/2020 03:00;110.6399883;8025.208973;2.555678762;6.561669908;103.7951728;14.85222747;60.34145262
15/04/2020 02:00;111.3898515;7980.094497;2.640284762;10.1458836;102.0313125;10.36996949;55.39952102
15/04/2020 01:00;114.586809;8069.571085;2.581530575;7.985162343;98.73820928;8.082799237;55.5656107
15/04/2020 00:00;122.5459615;8379.026912;2.42802431;6.232143394;105.4947276;11.0136636;57.9745746
14/04/2020 23:00;117.2006068;8119.57058;2.656818423;6.583964869;100.3088601;14.35875546;46.92005559
14/04/2020 22:00;117.4995595;7960.230199;1.903120265;4.476527581;95.3739788;10.95703653;46.45008234
14/04/2020 21:00;118.3627332;8019.550608;2.004409388;5.970266023;98.89352156;13.18366463;48.4702685
14/04/2020 20:00;114.9293396;7656.622324;1.712873397;6.81405824;101.7797199;12.1449413;49.94529118
14/04/2020 19:00;115.0891396;8059.061728;1.727798101;3.999186401;108.2877119;12.16960842;55.11683193
14/04/2020 18:00;114.9275616;7897.520927;1.647684048;6.873884726;101.5335735;9.916504903;50.85006982
14/04/2020 17:00;119.1807852;8177.68979;1.754720482;5.574244365;100.3839069;14.92305753;50.97707724
14/04/2020 16:00;115.8199945;8046.392074;1.901028137;4.683998773;103.0020819;10.99985177;37.1329764
14/04/2020 15:00;112.9229586;7774.972482;1.966531617;8.483196875;99.01363284;13.43516997;51.73856243
14/04/2020 14:00;114.4681841;7732.776787;1.637183233;6.958399077;108.2828185;14.96884611;47.48287073
14/04/2020 13:00;121.0611654;8074.170289;1.296976271;3.455328658;102.0689536;12.91092762;46.47165934
14/04/2020 12:00;114.4718854;8047.843723;1.315653393;3.436759749;99.1784953;14.35312847;51.14218321
14/04/2020 11:00;121.6422033;8108.244893;1.598156849;3.856628541;102.1148803;11.23959413;51.37091369
14/04/2020 10:00;116.92783;7894.098785;1.402793116;4.418534485;104.1509311;15.47307153;39.09856487
14/04/2020 09:00;114.8844518;8056.325892;1.23905221;6.337303962;98.29409653;13.19255368;48.77316198
14/04/2020 08:00;116.7908977;7862.656874;1.413648368;7.57332258;100.6342804;11.57697827;47.69009786
14/04/2020 07:00;115.6177523;8124.288498;1.626472319;7.289235852;94.06012108;14.40403667;54.98793551
14/04/2020 06:00;112.224609;7766.892006;1.911091996;4.702254075;93.72796044;10.48600292;46.72688235
14/04/2020 05:00;122.2914954;8152.833738;1.995295774;6.395926699;104.9496125;14.10487026;49.84802372
14/04/2020 04:00;119.0046972;8335.591794;1.919108856;8.089753764;107.2722543;14.30944107;50.28220405
14/04/2020 03:00;121.6008624;8317.207017;1.878256596;4.724596991;100.2733309;11.42788747;47.64371339
14/04/2020 02:00;118.0505725;8326.047632;1.950124215;4.301466479;91.97577552;15.82858966;63.46196953
14/04/2020 01:00;127.6222033;8195.909121;2.138236158;6.576265135;102.0996534;14.61258542;47.10378938
14/04/2020 00:00;113.4245258;7985.738295;2.015230967;7.255142296;104.6325056;12.95613167;51.10582277
13/04/2020 23:00;111.9589101;7931.811898;2.031283398;5.987955632;92.17807921;15.03135153;43.20767025
13/04/2020 22:00;112.0740469;7970.788433;1.94313279;8.279264959;97.20806043;12.63634922;44.19546749
13/04/2020 21:00;115.8669228;8061.775154;2.206592771;4.550585141;110.526099;15.23775018;54.14085643
13/04/2020 20:00;112.1420542;7949.830478;2.187824291;7.497309696;92.92485797;14.88822113;49.87988596
13/04/2020 19:00;119.3649101;8109.003214;2.271767711;6.361305444;92.3308251;18.79570776;43.03090883
13/04/2020 18:00;119.2906126;8158.422149;2.082950703;7.988581811;95.43535116;13.86835249;43.13408914
13/04/2020 17:00;114.9530099;8092.701022;2.29730561;7.132120672;101.7135094;10.82130163;47.13719851
13/04/2020 16:00;112.1761413;7894.249623;2.042625475;8.488889551;90.49624547;12.19902069;52.00140752
13/04/2020 15:00;115.1443127;7860.606839;2.038422366;5.632940584;99.83854038;11.86765701;58.79497663
13/04/2020 14:00;108.273625;7508.049095;2.171221244;6.937843007;94.94961571;10.158255;46.56257214
13/04/2020 13:00;113.2168222;8164.675041;2.363427981;7.905137694;104.2823494;12.67560659;60.634397
13/04/2020 12:00;116.502258;8067.532289;2.538103163;6.462812045;100.9177909;11.56406231;52.34929219
13/04/2020 11:00;112.8670126;7873.832158;2.487974603;6.29077933;105.9277444;17.00266008;52.6622194
13/04/2020 10:00;112.2813927;7707.009391;2.339584245;7.095919674;99.7958602;13.14901424;47.58999563
13/04/2020 09:00;111.8933504;7920.988857;2.281164521;4.921725079;100.7068298;11.75034486;48.1457382
13/04/2020 08:00;111.2256432;7817.712523;2.262148889;8.743591589;108.7247327;7.591454735;56.19840104
13/04/2020 07:00;111.7790544;7887.396953;2.15583137;8.978065808;103.1341062;12.76758378;50.99724967
13/04/2020 06:00;116.8837305;7960.583928;2.273066261;6.427849801;84.52856019;14.1352809;46.36013921
13/04/2020 05:00;115.395538;8244.692369;2.392553054;9.67866008;109.1069054;9.562049238;49.48436364
13/04/2020 04:00;109.4707163;7940.727483;2.132450609;8.639796952;102.0153001;10.06137301;53.72475767
13/04/2020 03:00;112.65369;7838.401607;1.923865234;7.74803443;101.947995;11.70142532;47.33181382
13/04/2020 02:00;117.7738666;8083.179519;1.837460996;4.712395159;92.77351439;9.783771227;40.14055229
13/04/2020 01:00;112.9064589;7831.931601;2.03984159;8.77012696;102.3196555;11.42197145;48.97711485
13/04/2020 00:00;116.5888939;8016.003155;2.030249031;6.111225563;107.0357309;12.91226647;51.14518754
12/04/2020 23:00;113.1092953;7823.18918;1.886500391;6.688808402;107.3715332;8.539520207;48.96029329
12/04/2020 22:00;113.6525984;7965.527471;2.02186336;8.620759782;107.9155725;17.31195414;51.362726
12/04/2020 21:00;113.2439589;7901.655916;2.320008312;6.834989427;98.09483728;15.04544825;43.61884908
12/04/2020 20:00;117.7185109;8348.566694;2.660294783;5.55160442;102.2552328;13.70215776;47.04219188
12/04/2020 19:00;114.0189153;7701.449608;2.803957679;8.570537784;104.6134595;14.01783936;52.75345505
12/04/2020 18:00;113.3957453;7851.869665;2.704706148;9.128943954;104.121115;16.62325292;52.7411509
12/04/2020 17:00;114.5412526;8073.675853;2.501075506;9.256604595;92.6739295;14.45421767;49.20852877
12/04/2020 16:00;122.4576333;7972.426088;2.188038695;5.774734451;103.9839101;13.97989328;41.60235437
12/04/2020 15:00;118.3144973;7795.753317;2.192458634;7.019177133;90.96183528;11.31819815;50.89046977
12/04/2020 14:00;115.5663654;7882.09968;2.282077886;4.69461207;103.8057045;8.35656727;46.58529352
12/04/2020 13:00;113.9308868;7953.9858;2.062190124;7.826636176;104.2448513;11.66311393;50.84150926
12/04/2020 12:00;115.1367842;8146.843915;1.768142193;5.54950737;103.3557372;13.55629844;49.7190257
12/04/2020 11:00;112.7257462;7842.865878;1.787176591;5.788450249;96.66111671;11.27489903;55.63560199
12/04/2020 10:00;114.0257157;7766.796188;1.496535234;7.674062176;97.42131841;17.54642856;55.42594166
12/04/2020 09:00;116.2816573;7907.404265;1.607241994;8.151091659;99.48886039;15.61777011;51.84340678
12/04/2020 08:00;119.6064014;8076.965345;1.603363227;7.3810821;107.8028328;12.85873777;44.71782267
12/04/2020 07:00;123.7042691;8266.01138;1.482303817;7.676106647;95.49296605;14.24871273;54.79329696
12/04/2020 06:00;109.2760765;7801.235808;1.502646337;6.608144158;103.6307546;14.99780492;52.55868045
12/04/2020 05:00;115.3500945;7718.517776;1.500222726;4.394876559;96.60386515;13.56778324;49.93102754
12/04/2020 04:00;114.1100188;7911.060376;1.492674961;5.386247546;103.3790918;11.10569112;48.95305132
12/04/2020 03:00;119.6971456;7943.720847;1.591076889;3.932766007;106.5011997;16.62498535;55.01576196
12/04/2020 02:00;115.9660152;8004.756637;1.360930452;4.241856455;99.21471156;9.542432231;53.71421358
12/04/2020 01:00;113.8355142;8180.195936;1.817546993;5.2984842;97.82639964;9.737191672;42.47193988
12/04/2020 00:00;115.7404903;8152.437817;1.609756024;5.419974575;96.18727938;12.15407117;47.93135957
11/04/2020 23:00;121.7222123;8402.64141;1.783922831;7.254481228;90.32142515;8.935744923;44.87744638
11/04/2020 22:00;113.8205094;7751.240695;2.005584395;5.700972502;90.34367746;8.858322484;52.82313269
11/04/2020 21:00;119.5400752;8130.66198;1.905090268;8.090506731;102.9091068;13.00137507;45.20735668
11/04/2020 20:00;120.2071102;8097.334354;1.919694147;7.561042601;103.0615346;13.28583539;56.30244639
11/04/2020 19:00;106.8597924;7674.025635;1.662771696;6.789937071;100.1129131;12.43224567;62.03371869
11/04/2020 18:00;115.1147066;8064.087004;1.754120359;4.250964119;96.35774798;17.38041688;49.39754958
11/04/2020 17:00;114.7705701;7774.627386;1.924250135;6.782738065;97.49437528;10.82801732;46.12070772
11/04/2020 16:00;114.8956057;8290.559148;2.244154257;7.938051205;100.4963954;15.92489983;52.46192504
11/04/2020 15:00;111.4713615;7818.699051;2.164206052;6.206031571;107.3079976;11.67112677;46.64164297
11/04/2020 14:00;115.5956699;7889.876077;2.115652183;8.289082274;104.5765687;16.03486052;44.9583164
11/04/2020 13:00;109.4246168;8027.586455;1.724184593;7.139377125;93.54488437;12.75547349;48.18713446
11/04/2020 12:00;114.7697886;8029.875176;1.535663828;5.275472079;105.6319717;9.950551439;58.13719339
11/04/2020 11:00;120.4312874;8001.093793;1.608127992;6.155885068;98.31121304;17.21413768;49.32987134
11/04/2020 10:00;112.7687354;7468.100492;1.791278787;5.927593333;95.60573012;15.35356011;52.78267664
11/04/2020 09:00;111.8014359;7674.538072;2.133198323;4.502513184;93.85605553;13.36283264;42.94747434
11/04/2020 08:00;112.4985782;7954.662719;2.107850563;5.617217455;104.8233721;12.70017947;48.50128994
11/04/2020 07:00;117.9027608;7948.568683;2.202633686;7.448738601;99.42680915;14.47374157;53.85011305
11/04/2020 06:00;114.2939288;7792.029032;2.364410873;5.207591335;98.69389185;14.21350753;51.49178393
11/04/2020 05:00;111.1404181;8018.46132;2.37852465;8.362027725;101.5391067;16.22044225;50.27779798
11/04/2020 04:00;116.9648046;7869.300622;2.398501715;5.108517417;100.6797998;13.2445953;48.76362817
11/04/2020 03:00;129.0277409;8577.964095;2.094930647;5.241418742;99.71093269;10.37353033;51.76201938
11/04/2020 02:00;117.1094977;8051.816133;2.487261902;7.454656392;104.0331885;11.8528807;45.51991741
11/04/2020 01:00;107.8161938;7670.830554;2.559573757;6.47234939;94.62211691;12.76278093;55.29838632
11/04/2020 00:00;103.1580085;7631.222434;2.460916648;6.19798271;105.435515;15.76783827;38.77971812
10/04/2020 23:00;112.6939006;8091.637459;2.73408867;8.476590824;107.155156;12.8127697;59.65233881
10/04/2020 22:00;122.1945115;8129.377321;2.476460036;5.889412491;102.1150034;14.81131465;55.23329765
10/04/2020 21:00;112.8978761;7813.643065;2.284380697;8.898412859;99.07723654;13.93042578;44.49582361
10/04/2020 20:00;108.7194599;7806.472525;2.187860813;5.159007643;102.4907533;15.62753662;46.12824864
10/04/2020 19:00;113.1651808;7727.301972;2.104829013;4.841736635;90.93825728;10.16159629;56.36716584
10/04/2020 18:00;112.9072323;7720.407087;1.972523607;6.439743484;91.87055925;9.680404553;41.73547971
10/04/2020 17:00;113.7357204;7917.222728;2.397243591;6.681843041;105.5013392;11.03135627;51.04919834
10/04/2020 16:00;109.6925831;7534.460058;2.10094766;4.406469208;103.8639665;14.20009771;54.15454261
10/04/2020 15:00;113.5787533;7836.169992;2.010443621;5.271999671;102.2192367;14.7599099;37.50803403
10/04/2020 14:00;111.2008428;7801.674662;1.962319716;4.671547888;96.1024911;11.46117749;42.59099246
10/04/2020 13:00;113.8524634;7924.027841;1.646710885;6.151712489;90.43950317;13.24939116;51.19284048
10/04/2020 12:00;123.8312584;8277.780507;1.819713005;6.755655872;96.16751339;15.59796417;58.25615164
10/04/2020 11:00;115.2293116;7850.028747;1.855673985;6.430340335;104.6863099;12.10664618;46.88553241
10/04/2020 10:00;113.2591807;8011.871167;1.983699026;5.496395;103.8778308;18.59787938;47.05406878
10/04/2020 09:00;119.8842614;8001.593897;2.116557093;4.607157352;88.68904664;12.50643661;48.38694233
10/04/2020 08:00;110.4872062;7802.359151;2.194552545;4.458580551;94.53630125;13.52368452;49.08057302
10/04/2020 07:00;115.8745408;8241.773161;2.4942202;8.758929912;101.4003778;13.05345747;53.20058591
10/04/2020 06:00;116.6811576;7912.556739;2.342447551;4.756562903;107.2803915;15.44413857;55.82851573
10/04/2020 05:00;111.6738943;7813.721247;2.668590141;9.593380401;94.5355407;18.26669275;47.56191981
10/04/2020 04:00;114.6046557;8104.851813;3.129352717;10.91354781;91.96665988;14.68984144;52.91869298
10/04/2020 03:00;117.9078227;8062.476996;3.095989246;9.300587682;99.5745585;15.886376;52.7703434
10/04/2020 02:00;111.7300796;8063.523982;3.203903642;8.397974045;104.8262251;14.546411;38.24205212
10/04/2020 01:00;112.5930378;7905.456051;3.366249316;9.823977183;100.3261684;13.85489276;41.68906589
10/04/2020 00:00;110.125219;8183.095555;3.192049854;9.661051622;99.74106292;12.14002987;49.92438317
09/04/2020 23:00;108.6666959;7966.5772;3.39355835;10.5555189;102.9533554;12.66793337;54.98069957
09/04/2020 22:00;117.9072975;7985.613243;3.414007328;11.48428552;105.7438075;13.59796986;57.38119118
09/04/2020 21:00;116.4672689;8114.993421;3.621828945;10.74738033;102.7435332;13.53897292;58.51188019
09/04/2020 20:00;110.7144491;8052.080473;3.773718813;8.787400921;102.7934589;12.13823129;58.86029412
09/04/2020 19:00;109.0404088;7962.254131;3.577731826;10.43998549;98.92666142;11.48121594;60.44099708
09/04/2020 18:00;113.0791173;7857.987137;3.608698104;8.353878418;96.51221949;11.37138381;50.9861212
09/04/2020 17:00;111.9019124;8050.411076;3.615895533;7.824212177;97.71610709;9.726129009;49.27569208
09/04/2020 16:00;108.1883855;8041.160673;3.608198572;10.14347668;100.9642037;12.83788476;49.91602652
09/04/2020 15:00;120.906665;8246.165872;3.256418435;9.358492689;105.0697002;13.80831035;56.66557421
09/04/2020 14:00;119.5874029;8279.014066;3.015501742;10.84947024;90.28424724;13.66604774;57.1774658
09/04/2020 13:00;114.5959954;8008.316555;2.873788437;6.159387121;106.5447718;10.04368571;45.25570101
09/04/2020 12:00;117.5840593;8106.488188;3.020812107;8.495917165;90.68071512;12.24154209;42.82728154
09/04/2020 11:00;117.3163356;8147.898359;2.931399198;6.43575313;91.47994025;12.1497595;56.6146226
09/04/2020 10:00;110.2615788;7938.822355;2.980463512;9.425693887;110.2292478;10.62914907;46.44413938
09/04/2020 09:00;109.8031691;7767.50109;2.910381219;8.329854361;104.2995843;12.80539931;48.34916853
09/04/2020 08:00;117.1705584;8077.730124;3.135476026;7.591604561;103.0507689;13.39939062;54.22638539
09/04/2020 07:00;111.8553709;8025.669844;3.621803922;10.16414251;97.56043299;14.44137177;56.60227851
09/04/2020 06:00;118.1281799;8152.508049;3.870723554;7.767951348;99.88169442;11.80203789;52.77129207
09/04/2020 05:00;117.3094804;8171.69419;3.955816473;12.26619679;100.6891351;10.6601201;53.27604889
09/04/2020 04:00;119.5154269;8388.430014;4.037979133;12.30386191;102.0607249;13.67127328;53.83881867
09/04/2020 03:00;111.5933599;7995.540001;3.95424054;12.43946383;93.70740198;12.54407899;49.30440252
09/04/2020 02:00;117.5395101;8321.708218;4.02394039;9.944715946;94.45524895;15.59266595;53.60284582
09/04/2020 01:00;114.9270249;8036.031346;3.780281663;9.737826564;99.00367014;14.99080648;50.58772572
09/04/2020 00:00;119.91448;8241.417864;3.624337585;8.715191559;96.26468187;10.35684152;51.10165425
08/04/2020 23:00;111.7422875;7980.206594;3.876699292;12.45036541;95.66782849;11.23388175;41.54717857
08/04/2020 22:00;117.4120473;8155.622242;3.734197135;7.47421334;97.91160506;12.66837064;66.11885717
08/04/2020 21:00;112.3389211;7981.080473;3.863155774;11.400628;95.37525479;13.79278734;51.33393877
08/04/2020 20:00;112.2055644;8181.867064;3.703254408;8.629281187;107.2440461;9.540478506;47.0212177
08/04/2020 19:00;117.2087303;8140.782354;4.077948876;8.432252151;96.4852676;17.76163675;57.31362238
08/04/2020 18:00;111.8767185;7972.342952;3.9000901;12.48532304;102.5111561;13.73448262;48.49146601
08/04/2020 17:00;109.8388486;7599.374736;3.876799028;12.04538906;102.5360369;13.42746351;46.37506712
08/04/2020 16:00;107.3651529;8152.124258;3.759573069;11.24946656;107.0857803;12.24546895;60.98120046
08/04/2020 15:00;116.2047035;8041.919368;3.696117537;10.12401155;98.36690292;10.61425653;44.74501906
08/04/2020 14:00;116.323659;8065.966375;3.537584084;11.01200523;99.99730785;12.90100458;53.65343529
08/04/2020 13:00;114.8362921;7898.224304;3.460149066;7.826211135;93.85477919;14.81978963;53.13639693
08/04/2020 12:00;105.0131276;7889.942665;3.707678555;11.45807402;100.7943017;11.34186501;53.38776975
08/04/2020 11:00;116.9832484;8033.127072;4.171224971;9.450121712;106.9156908;10.14102262;49.86750841
08/04/2020 10:00;111.3753077;7959.730264;4.355561937;13.61981751;100.7362645;13.08432159;59.12651859
08/04/2020 09:00;109.8373142;7763.219148;4.592867237;10.62713978;96.3501652;11.88160234;51.31479449
08/04/2020 08:00;114.3090969;8059.848683;4.634939416;9.733129806;98.36268493;15.43839783;46.50882424
08/04/2020 07:00;110.424088;8100.567857;5.16107822;10.51409353;98.54509463;12.00754869;55.20469702
08/04/2020 06:00;109.075889;8201.667707;4.75754546;13.08852681;104.6535956;13.57646769;43.99995432
08/04/2020 05:00;115.0573349;8175.460868;4.633404581;9.58848551;98.07735601;16.00007087;50.89184618
08/04/2020 04:00;103.6535921;7628.254497;4.681002342;10.69684705;97.63939081;12.5336368;42.55948473
08/04/2020 03:00;109.9666912;7863.793215;4.793642023;10.11126458;97.2625995;11.5544649;52.44510786
08/04/2020 02:00;114.9721934;8010.99812;4.611749886;9.784982801;94.25255962;10.8698825;48.96351084
08/04/2020 01:00;114.8354494;7966.880875;4.719194093;12.05760479;99.77823609;11.2892287;63.17560501
08/04/2020 00:00;107.5818632;7702.931913;4.999964545;11.30197522;99.98755313;11.44764853;41.80340407
07/04/2020 23:00;114.4812013;7997.065726;5.394327729;15.58026254;100.5193613;13.91204279;54.60736152
07/04/2020 22:00;111.129356;7984.214156;5.347112554;11.42667427;106.365931;12.9301601;53.82063034
07/04/2020 21:00;113.0582525;7919.088988;5.55650398;11.16378022;95.63457523;10.38635696;53.12401936
07/04/2020 20:00;109.5782948;8074.319474;5.703810018;16.33306314;108.5441838;12.34091282;42.3869861
07/04/2020 19:00;109.7164521;7910.047117;5.520686941;14.06945082;98.31938777;8.274212022;48.26960601
07/04/2020 18:00;118.0148022;8209.771629;5.124625312;15.13897036;115.5598756;11.45871614;53.01077366
07/04/2020 17:00;109.0979158;8112.148612;5.201814689;11.68938132;100.9325782;17.58362122;55.7261319
07/04/2020 16:00;108.2229498;7911.871912;5.252451964;14.29778426;97.9510277;11.72296674;44.34574586
07/04/2020 15:00;111.7805332;8359.959219;5.592581342;13.1320311;102.4375106;14.88872;53.7402322
07/04/2020 14:00;106.354896;7688.018565;5.50925113;13.16749947;104.2459083;13.14211565;49.8899278
07/04/2020 13:00;110.7270111;7729.615766;5.515916746;15.43632739;93.59704804;16.13211884;48.86368744
07/04/2020 12:00;109.2503191;8183.526196;5.778781931;14.20729347;100.846462;12.01784115;42.18061916
07/04/2020 11:00;103.9099812;7845.924393;5.763450222;15.77918871;103.5649351;14.03964265;58.87084614
07/04/2020 10:00;110.5017778;8222.286337;5.963239608;15.46601458;99.0085789;10.04048602;57.13050352
07/04/2020 09:00;109.7020741;8066.950386;6.077754581;14.04544131;95.2381935;9.512314805;48.21303231
07/04/2020 08:00;106.7338494;8041.135411;5.956965668;15.4090644;116.4786235;15.28420872;46.15315657
07/04/2020 07:00;100.6958746;7572.000574;5.714987565;13.35172473;94.17034844;11.39618758;50.52359486
07/04/2020 06:00;108.9140087;8095.247898;5.809439278;15.65947077;97.6364865;11.12717069;48.4573893
07/04/2020 05:00;109.1148338;7892.32701;5.530879844;12.60691048;100.1397523;13.4577465;55.12879878
07/04/2020 04:00;106.0356078;8148.331681;5.378951515;14.30237807;97.10109365;13.99944127;55.23252442
07/04/2020 03:00;108.7745885;7895.905096;5.513951305;12.6648782;98.95208136;13.08614929;52.46534659
07/04/2020 02:00;111.840754;7988.48638;5.548315575;11.15761336;108.6520812;7.339224022;55.91338506
07/04/2020 01:00;108.8874905;7980.335751;5.675763667;13.01476397;100.2433238;11.53940717;53.46823028
07/04/2020 00:00;105.1524099;8123.292926;5.528651405;15.44557964;104.6254385;15.47289855;45.36528994
06/04/2020 23:00;109.2365776;7995.439123;5.244747961;11.3333463;107.3432428;10.69701638;39.04850793
06/04/2020 22:00;110.215058;7909.090073;5.386165309;11.47724051;98.61313879;14.92209118;51.50368346
06/04/2020 21:00;110.2356243;8226.438189;5.570545801;12.36191162;101.3935205;14.46216529;56.14585132
06/04/2020 20:00;107.9735835;8082.364583;5.635272844;15.15691105;92.16319338;9.571531625;50.31981268
06/04/2020 19:00;107.5978116;7949.231001;5.722661095;14.32499278;102.5605203;10.82778784;49.65966774
06/04/2020 18:00;103.7405663;7887.640545;5.811842792;13.97350607;88.05363911;15.64325298;41.86881401
06/04/2020 17:00;107.0673648;7887.381384;5.923545689;12.52006991;94.26573307;14.14985191;57.88038732
06/04/2020 16:00;107.1285486;8100.401469;6.229897749;13.27538339;96.41062917;13.17264348;57.79423967
06/04/2020 15:00;110.8545138;8102.024213;6.196363786;16.3128353;101.8268658;10.5987924;47.58898625
06/04/2020 14:00;105.4413095;8112.75737;6.379675129;14.31219474;101.3042477;10.69299923;39.08031266
06/04/2020 13:00;104.9932531;7933.319925;6.432601909;15.55100125;99.87255886;10.80509377;55.4769448
06/04/2020 12:00;105.8618897;7769.524049;6.349017138;16.492029;95.62523661;11.96850968;43.05890384
06/04/2020 11:00;116.4200465;8115.525607;6.350495081;13.10288834;89.8660644;11.63267796;46.50556265
